pull_date,pull_time,location,update_time,pct_full,date,time,wday
2/23/23,17:30,Nick Power House,Updated moments ago,57.86,2/23/23,17:30,Thursday
2/23/23,17:30,Nick Track,Updated moments ago,33,2/23/23,17:30,Thursday
2/23/23,17:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,17:45,Nick Level 1 Fitness,Updated 15 minutes ago,43.33,2/23/23,17:30,Thursday
2/23/23,17:45,Nick Level 2 Fitness,Updated 15 minutes ago,48,2/23/23,17:30,Thursday
2/23/23,17:45,Nick Level 3 Fitness,Updated 15 minutes ago,62.5,2/23/23,17:30,Thursday
2/23/23,17:45,Nick Power House,Updated 15 minutes ago,57.86,2/23/23,17:30,Thursday
2/23/23,17:45,Nick Track,Updated 15 minutes ago,33,2/23/23,17:30,Thursday
2/23/23,17:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,18:00,Nick Level 1 Fitness,Updated 30 minutes ago,43.33,2/23/23,17:30,Thursday
2/23/23,18:00,Nick Level 2 Fitness,Updated 30 minutes ago,48,2/23/23,17:30,Thursday
2/23/23,18:00,Nick Level 3 Fitness,Updated 30 minutes ago,62.5,2/23/23,17:30,Thursday
2/23/23,18:00,Nick Power House,Updated 30 minutes ago,57.86,2/23/23,17:30,Thursday
2/23/23,18:00,Nick Track,Updated 30 minutes ago,33,2/23/23,17:30,Thursday
2/23/23,18:00,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,18:15,Nick Level 1 Fitness,Updated 45 minutes ago,43.33,2/23/23,17:30,Thursday
2/23/23,18:15,Nick Level 2 Fitness,Updated 45 minutes ago,48,2/23/23,17:30,Thursday
2/23/23,18:15,Nick Level 3 Fitness,Updated 45 minutes ago,62.5,2/23/23,17:30,Thursday
2/23/23,18:15,Nick Power House,Updated 45 minutes ago,57.86,2/23/23,17:30,Thursday
2/23/23,18:15,Nick Track,Updated 45 minutes ago,33,2/23/23,17:30,Thursday
2/23/23,18:15,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,18:30,Nick Level 1 Fitness,Updated an hour ago,43.33,2/23/23,17:30,Thursday
2/23/23,18:30,Nick Level 2 Fitness,Updated an hour ago,48,2/23/23,17:30,Thursday
2/23/23,18:30,Nick Level 3 Fitness,Updated an hour ago,62.5,2/23/23,17:30,Thursday
2/23/23,18:30,Nick Power House,Updated an hour ago,57.86,2/23/23,17:30,Thursday
2/23/23,18:30,Nick Track,Updated an hour ago,33,2/23/23,17:30,Thursday
2/23/23,18:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,18:45,Nick Level 1 Fitness,Updated an hour ago,43.33,2/23/23,17:45,Thursday
2/23/23,18:45,Nick Level 2 Fitness,Updated an hour ago,48,2/23/23,17:45,Thursday
2/23/23,18:45,Nick Level 3 Fitness,Updated an hour ago,62.5,2/23/23,17:45,Thursday
2/23/23,18:45,Nick Power House,Updated an hour ago,57.86,2/23/23,17:45,Thursday
2/23/23,18:45,Nick Track,Updated an hour ago,33,2/23/23,17:45,Thursday
2/23/23,18:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,19:00,Nick Level 1 Fitness,Updated 13 minutes ago,41.33,2/23/23,18:47,Thursday
2/23/23,19:00,Nick Level 2 Fitness,Updated 13 minutes ago,42,2/23/23,18:47,Thursday
2/23/23,19:00,Nick Level 3 Fitness,Updated 13 minutes ago,56,2/23/23,18:47,Thursday
2/23/23,19:00,Nick Power House,Updated 13 minutes ago,60.71,2/23/23,18:47,Thursday
2/23/23,19:00,Nick Track,Updated 13 minutes ago,26,2/23/23,18:47,Thursday
2/23/23,19:00,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,19:15,Nick Level 1 Fitness,Updated 28 minutes ago,41.33,2/23/23,18:47,Thursday
2/23/23,19:15,Nick Level 2 Fitness,Updated 28 minutes ago,42,2/23/23,18:47,Thursday
2/23/23,19:15,Nick Level 3 Fitness,Updated 28 minutes ago,56,2/23/23,18:47,Thursday
2/23/23,19:15,Nick Power House,Updated 28 minutes ago,60.71,2/23/23,18:47,Thursday
2/23/23,19:15,Nick Track,Updated 28 minutes ago,26,2/23/23,18:47,Thursday
2/23/23,19:15,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,19:30,Nick Level 1 Fitness,Updated 43 minutes ago,41.33,2/23/23,18:47,Thursday
2/23/23,19:30,Nick Level 2 Fitness,Updated 43 minutes ago,42,2/23/23,18:47,Thursday
2/23/23,19:30,Nick Level 3 Fitness,Updated 43 minutes ago,56,2/23/23,18:47,Thursday
2/23/23,19:30,Nick Power House,Updated 43 minutes ago,60.71,2/23/23,18:47,Thursday
2/23/23,19:30,Nick Track,Updated 43 minutes ago,26,2/23/23,18:47,Thursday
2/23/23,19:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,19:45,Nick Level 1 Fitness,Updated 58 minutes ago,41.33,2/23/23,18:47,Thursday
2/23/23,19:45,Nick Level 2 Fitness,Updated 58 minutes ago,42,2/23/23,18:47,Thursday
2/23/23,19:45,Nick Level 3 Fitness,Updated 58 minutes ago,56,2/23/23,18:47,Thursday
2/23/23,19:45,Nick Power House,Updated 58 minutes ago,60.71,2/23/23,18:47,Thursday
2/23/23,19:45,Nick Track,Updated 58 minutes ago,26,2/23/23,18:47,Thursday
2/23/23,19:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,20:00,Nick Level 1 Fitness,Updated an hour ago,41.33,2/23/23,19:00,Thursday
2/23/23,20:00,Nick Level 2 Fitness,Updated an hour ago,42,2/23/23,19:00,Thursday
2/23/23,20:00,Nick Level 3 Fitness,Updated an hour ago,56,2/23/23,19:00,Thursday
2/23/23,20:00,Nick Power House,Updated an hour ago,60.71,2/23/23,19:00,Thursday
2/23/23,20:00,Nick Track,Updated an hour ago,26,2/23/23,19:00,Thursday
2/23/23,20:00,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,20:15,Nick Level 1 Fitness,Updated an hour ago,41.33,2/23/23,19:15,Thursday
2/23/23,20:15,Nick Level 2 Fitness,Updated an hour ago,42,2/23/23,19:15,Thursday
2/23/23,20:15,Nick Level 3 Fitness,Updated an hour ago,56,2/23/23,19:15,Thursday
2/23/23,20:15,Nick Power House,Updated an hour ago,60.71,2/23/23,19:15,Thursday
2/23/23,20:15,Nick Track,Updated an hour ago,26,2/23/23,19:15,Thursday
2/23/23,20:15,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,20:30,Nick Level 1 Fitness,Updated 14 minutes ago,30,2/23/23,20:16,Thursday
2/23/23,20:30,Nick Level 2 Fitness,Updated 14 minutes ago,38,2/23/23,20:16,Thursday
2/23/23,20:30,Nick Level 3 Fitness,Updated 14 minutes ago,47,2/23/23,20:16,Thursday
2/23/23,20:30,Nick Power House,Updated 14 minutes ago,45.71,2/23/23,20:16,Thursday
2/23/23,20:30,Nick Track,Updated 14 minutes ago,16,2/23/23,20:16,Thursday
2/23/23,20:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,20:45,Nick Level 1 Fitness,Updated 29 minutes ago,30,2/23/23,20:16,Thursday
2/23/23,20:45,Nick Level 2 Fitness,Updated 29 minutes ago,38,2/23/23,20:16,Thursday
2/23/23,20:45,Nick Level 3 Fitness,Updated 29 minutes ago,47,2/23/23,20:16,Thursday
2/23/23,20:45,Nick Power House,Updated 29 minutes ago,45.71,2/23/23,20:16,Thursday
2/23/23,20:45,Nick Track,Updated 29 minutes ago,16,2/23/23,20:16,Thursday
2/23/23,20:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,21:00,Nick Level 1 Fitness,Updated 44 minutes ago,30,2/23/23,20:16,Thursday
2/23/23,21:00,Nick Level 2 Fitness,Updated 44 minutes ago,38,2/23/23,20:16,Thursday
2/23/23,21:00,Nick Level 3 Fitness,Updated 44 minutes ago,47,2/23/23,20:16,Thursday
2/23/23,21:00,Nick Power House,Updated 44 minutes ago,45.71,2/23/23,20:16,Thursday
2/23/23,21:00,Nick Track,Updated 44 minutes ago,16,2/23/23,20:16,Thursday
2/23/23,21:00,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,21:15,Nick Level 1 Fitness,Updated 59 minutes ago,30,2/23/23,20:16,Thursday
2/23/23,21:15,Nick Level 2 Fitness,Updated 59 minutes ago,38,2/23/23,20:16,Thursday
2/23/23,21:15,Nick Level 3 Fitness,Updated 59 minutes ago,47,2/23/23,20:16,Thursday
2/23/23,21:15,Nick Power House,Updated 59 minutes ago,45.71,2/23/23,20:16,Thursday
2/23/23,21:15,Nick Track,Updated 59 minutes ago,16,2/23/23,20:16,Thursday
2/23/23,21:15,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,21:30,Nick Level 1 Fitness,Updated an hour ago,30,2/23/23,20:30,Thursday
2/23/23,21:30,Nick Level 2 Fitness,Updated an hour ago,38,2/23/23,20:30,Thursday
2/23/23,21:30,Nick Level 3 Fitness,Updated an hour ago,47,2/23/23,20:30,Thursday
2/23/23,21:30,Nick Power House,Updated an hour ago,45.71,2/23/23,20:30,Thursday
2/23/23,21:30,Nick Track,Updated an hour ago,16,2/23/23,20:30,Thursday
2/23/23,21:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,21:45,Nick Level 1 Fitness,Updated an hour ago,30,2/23/23,20:45,Thursday
2/23/23,21:45,Nick Level 2 Fitness,Updated an hour ago,38,2/23/23,20:45,Thursday
2/23/23,21:45,Nick Level 3 Fitness,Updated an hour ago,47,2/23/23,20:45,Thursday
2/23/23,21:45,Nick Power House,Updated an hour ago,45.71,2/23/23,20:45,Thursday
2/23/23,21:45,Nick Track,Updated an hour ago,16,2/23/23,20:45,Thursday
2/23/23,21:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,22:00,Nick Level 1 Fitness,Updated 7 minutes ago,26,2/23/23,21:53,Thursday
2/23/23,22:00,Nick Level 2 Fitness,Updated 7 minutes ago,24,2/23/23,21:53,Thursday
2/23/23,22:00,Nick Level 3 Fitness,Updated 7 minutes ago,40.5,2/23/23,21:53,Thursday
2/23/23,22:00,Nick Power House,Updated 7 minutes ago,45.71,2/23/23,21:53,Thursday
2/23/23,22:00,Nick Track,Updated 7 minutes ago,10,2/23/23,21:53,Thursday
2/23/23,22:00,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,22:15,Nick Level 1 Fitness,Updated 22 minutes ago,26,2/23/23,21:53,Thursday
2/23/23,22:15,Nick Level 2 Fitness,Updated 22 minutes ago,24,2/23/23,21:53,Thursday
2/23/23,22:15,Nick Level 3 Fitness,Updated 22 minutes ago,40.5,2/23/23,21:53,Thursday
2/23/23,22:15,Nick Power House,Updated 22 minutes ago,45.71,2/23/23,21:53,Thursday
2/23/23,22:15,Nick Track,Updated 22 minutes ago,10,2/23/23,21:53,Thursday
2/23/23,22:15,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,22:30,Nick Level 1 Fitness,Updated 37 minutes ago,26,2/23/23,21:53,Thursday
2/23/23,22:30,Nick Level 2 Fitness,Updated 37 minutes ago,24,2/23/23,21:53,Thursday
2/23/23,22:30,Nick Level 3 Fitness,Updated 37 minutes ago,40.5,2/23/23,21:53,Thursday
2/23/23,22:30,Nick Power House,Updated 37 minutes ago,45.71,2/23/23,21:53,Thursday
2/23/23,22:30,Nick Track,Updated 37 minutes ago,10,2/23/23,21:53,Thursday
2/23/23,22:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,22:45,Nick Level 1 Fitness,Updated 52 minutes ago,26,2/23/23,21:53,Thursday
2/23/23,22:45,Nick Level 2 Fitness,Updated 52 minutes ago,24,2/23/23,21:53,Thursday
2/23/23,22:45,Nick Level 3 Fitness,Updated 52 minutes ago,40.5,2/23/23,21:53,Thursday
2/23/23,22:45,Nick Power House,Updated 52 minutes ago,45.71,2/23/23,21:53,Thursday
2/23/23,22:45,Nick Track,Updated 52 minutes ago,10,2/23/23,21:53,Thursday
2/23/23,22:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,23:00,Nick Level 1 Fitness,Updated an hour ago,26,2/23/23,22:00,Thursday
2/23/23,23:00,Nick Level 2 Fitness,Updated an hour ago,24,2/23/23,22:00,Thursday
2/23/23,23:00,Nick Level 3 Fitness,Updated an hour ago,40.5,2/23/23,22:00,Thursday
2/23/23,23:00,Nick Power House,Updated an hour ago,45.71,2/23/23,22:00,Thursday
2/23/23,23:00,Nick Track,Updated an hour ago,10,2/23/23,22:00,Thursday
2/23/23,23:00,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,23:15,Nick Level 1 Fitness,Updated moments ago,18,2/23/23,23:15,Thursday
2/23/23,23:15,Nick Level 2 Fitness,Updated moments ago,6,2/23/23,23:15,Thursday
2/23/23,23:15,Nick Level 3 Fitness,Updated moments ago,31.5,2/23/23,23:15,Thursday
2/23/23,23:15,Nick Power House,Updated moments ago,28.57,2/23/23,23:15,Thursday
2/23/23,23:15,Nick Track,Updated moments ago,7,2/23/23,23:15,Thursday
2/23/23,23:15,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,23:30,Nick Level 1 Fitness,Updated 15 minutes ago,18,2/23/23,23:15,Thursday
2/23/23,23:30,Nick Level 2 Fitness,Updated 15 minutes ago,6,2/23/23,23:15,Thursday
2/23/23,23:30,Nick Level 3 Fitness,Updated 15 minutes ago,31.5,2/23/23,23:15,Thursday
2/23/23,23:30,Nick Power House,Updated 15 minutes ago,28.57,2/23/23,23:15,Thursday
2/23/23,23:30,Nick Track,Updated 15 minutes ago,7,2/23/23,23:15,Thursday
2/23/23,23:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/23/23,23:45,Nick Level 1 Fitness,Updated 30 minutes ago,18,2/23/23,23:15,Thursday
2/23/23,23:45,Nick Level 2 Fitness,Updated 30 minutes ago,6,2/23/23,23:15,Thursday
2/23/23,23:45,Nick Level 3 Fitness,Updated 30 minutes ago,31.5,2/23/23,23:15,Thursday
2/23/23,23:45,Nick Power House,Updated 30 minutes ago,28.57,2/23/23,23:15,Thursday
2/23/23,23:45,Nick Track,Updated 30 minutes ago,7,2/23/23,23:15,Thursday
2/23/23,23:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,0:00,Nick Level 1 Fitness,Updated 45 minutes ago,18,2/23/23,23:15,Thursday
2/24/23,0:00,Nick Level 2 Fitness,Updated 45 minutes ago,6,2/23/23,23:15,Thursday
2/24/23,0:00,Nick Level 3 Fitness,Updated 45 minutes ago,31.5,2/23/23,23:15,Thursday
2/24/23,0:00,Nick Power House,Updated 45 minutes ago,28.57,2/23/23,23:15,Thursday
2/24/23,0:00,Nick Track,Updated 45 minutes ago,7,2/23/23,23:15,Thursday
2/24/23,0:00,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,0:15,Nick Level 1 Fitness,Updated an hour ago,18,2/23/23,23:15,Thursday
2/24/23,0:15,Nick Level 2 Fitness,Updated an hour ago,6,2/23/23,23:15,Thursday
2/24/23,0:15,Nick Level 3 Fitness,Updated an hour ago,31.5,2/23/23,23:15,Thursday
2/24/23,0:15,Nick Power House,Updated an hour ago,28.57,2/23/23,23:15,Thursday
2/24/23,0:15,Nick Track,Updated an hour ago,7,2/23/23,23:15,Thursday
2/24/23,0:15,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,0:30,Nick Level 1 Fitness,Updated an hour ago,18,2/23/23,23:30,Thursday
2/24/23,0:30,Nick Level 2 Fitness,Updated an hour ago,6,2/23/23,23:30,Thursday
2/24/23,0:30,Nick Level 3 Fitness,Updated an hour ago,31.5,2/23/23,23:30,Thursday
2/24/23,0:30,Nick Power House,Updated an hour ago,28.57,2/23/23,23:30,Thursday
2/24/23,0:30,Nick Track,Updated an hour ago,7,2/23/23,23:30,Thursday
2/24/23,0:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,0:45,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,0:45,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,0:45,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,0:45,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,0:45,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,0:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,1:00,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,1:00,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,1:00,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,1:00,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,1:00,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,1:00,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,1:15,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,1:15,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,1:15,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,1:15,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,1:15,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,1:15,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,1:30,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,1:30,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,1:30,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,1:30,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,1:30,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,1:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,1:45,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,1:45,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,1:45,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,1:45,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,1:45,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,1:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,2:00,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,2:00,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,2:00,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,2:00,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,2:00,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,2:00,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,2:15,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,2:15,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,2:15,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,2:15,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,2:15,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,2:15,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,2:30,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,2:30,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,2:30,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,2:30,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,2:30,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,2:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,2:45,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,2:45,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,2:45,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,2:45,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,2:45,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,2:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,3:00,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,3:00,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,3:00,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,3:00,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,3:00,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,3:00,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,3:15,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,3:15,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,3:15,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,3:15,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,3:15,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,3:15,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,3:30,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,3:30,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,3:30,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,3:30,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,3:30,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,3:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,3:45,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,3:45,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,3:45,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,3:45,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,3:45,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,3:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,4:00,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,4:00,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,4:00,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,4:00,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,4:00,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,4:00,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,4:15,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,4:15,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,4:15,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,4:15,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,4:15,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,4:15,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,4:30,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,4:30,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,4:30,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,4:30,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,4:30,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,4:30,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,4:45,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,4:45,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,4:45,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,4:45,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
2/24/23,4:45,Nick Track,Updated over an hour ago,7,n/a,n/a,n/a
2/24/23,4:45,Soderholm Family Aquatic Center,Currently closed,0,n/a,n/a,n/a
2/24/23,5:00,Nick Level 1 Fitness,Updated over an hour ago,18,n/a,n/a,n/a
2/24/23,5:00,Nick Level 2 Fitness,Updated over an hour ago,6,n/a,n/a,n/a
2/24/23,5:00,Nick Level 3 Fitness,Updated over an hour ago,31.5,n/a,n/a,n/a
2/24/23,5:00,Nick Power House,Updated over an hour ago,28.57,n/a,n/a,n/a
